danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,duration_min,release_year,key,mode,time_signature,playlist_genre,track_popularity,label_kaggle
0.825,0.733,0.0969,0.0,0.112,0.62,97.974,3.1721833333333334,2020.0,1.0,0.0,4.0,hip-hop,75,1
0.574,0.567,0.465,0.0,0.258,0.526,75.965,3.8323,2022.0,7.0,0.0,4.0,hip-hop,78,1
0.833,0.434,0.431,0.0219,0.165,0.281,150.062,3.41,2017.0,2.0,1.0,4.0,hip-hop,81,1
0.583,0.665,0.18,0.0,0.112,0.463,94.329,2.5894666666666666,2024.0,1.0,1.0,4.0,hip-hop,75,1
0.963,0.346,0.53,0.0,0.108,0.562,119.957,2.3712166666666668,2018.0,5.0,0.0,4.0,hip-hop,75,1
0.797,0.577,0.195,0.0,0.301,0.17,148.107,3.43385,2024.0,1.0,1.0,4.0,hip-hop,72,1
0.88,0.59,0.204,0.0,0.184,0.723,119.97,2.8333333333333335,2021.0,8.0,0.0,4.0,hip-hop,68,1
0.807,0.631,0.111,0.0,0.117,0.126,129.902,3.560216666666667,2016.0,8.0,1.0,4.0,hip-hop,70,1
0.772,0.413,0.0891,0.0,0.111,0.211,131.964,4.10355,2012.0,0.0,0.0,4.0,hip-hop,77,1
0.513,0.822,0.383,0.0,0.11,0.768,165.946,3.4111333333333334,2024.0,1.0,1.0,4.0,hip-hop,69,1
0.926,0.666,0.244,0.0,0.123,0.168,127.079,5.719166666666666,2017.0,11.0,1.0,4.0,hip-hop,70,1
0.713,0.575,0.0501,0.0,0.169,0.189,145.95,3.7733333333333334,2021.0,1.0,1.0,4.0,hip-hop,72,1
0.808,0.586,0.169,0.0,0.14,0.568,124.041,4.388133333333333,2017.0,10.0,0.0,4.0,hip-hop,68,1
0.814,0.676,0.231,1.28e-05,0.119,0.312,162.012,4.461783333333333,2024.0,11.0,0.0,4.0,hip-hop,83,1
0.616,0.928,0.043,0.0,0.156,0.23,109.966,3.8363666666666667,2024.0,9.0,0.0,4.0,hip-hop,70,1
0.926,0.542,0.293,0.0,0.0877,0.564,135.14,3.03215,2020.0,1.0,1.0,4.0,hip-hop,70,1
0.851,0.637,0.104,0.0,0.227,0.616,135.055,2.9926,2024.0,0.0,1.0,4.0,hip-hop,73,1
0.76,0.718,0.232,0.0,0.0982,0.557,128.14,3.18825,2017.0,1.0,1.0,4.0,hip-hop,72,1
0.752,0.748,0.0895,0.0,0.105,0.497,115.01,4.921733333333333,2017.0,6.0,1.0,4.0,hip-hop,70,1
0.689,0.536,0.174,0.0,0.169,0.349,119.967,5.685583333333334,2016.0,8.0,1.0,4.0,hip-hop,69,1
0.566,0.531,0.0716,0.0,0.179,0.367,118.96,3.7919666666666667,2019.0,6.0,1.0,4.0,hip-hop,73,1
0.883,0.657,0.305,0.0,0.128,0.284,124.992,2.882216666666667,2022.0,8.0,1.0,4.0,hip-hop,77,1
0.753,0.88,0.081,0.0,0.146,0.582,92.055,2.1304333333333334,2024.0,11.0,1.0,4.0,hip-hop,73,1
0.889,0.496,0.0905,0.0,0.252,0.544,86.003,3.0087,2018.0,4.0,0.0,4.0,hip-hop,74,1
0.712,0.708,0.247,0.0,0.29,0.634,96.914,2.7628833333333334,2024.0,10.0,0.0,4.0,hip-hop,71,1
0.744,0.696,0.117,0.0,0.0808,0.406,120.146,4.34155,2018.0,8.0,0.0,4.0,hip-hop,69,1
0.523,0.629,0.0549,0.0,0.323,0.209,140.101,4.718683333333333,2017.0,1.0,1.0,4.0,hip-hop,68,1
0.697,0.735,0.0497,0.0,0.099,0.403,99.827,2.7161666666666666,2024.0,10.0,0.0,3.0,hip-hop,73,1
0.607,0.671,0.0863,1.31e-06,0.128,0.316,147.037,2.2857166666666666,2023.0,4.0,0.0,4.0,hip-hop,68,1
0.784,0.486,0.0475,0.497,0.101,0.0894,110.964,4.4332666666666665,2017.0,5.0,0.0,4.0,hip-hop,80,1
0.709,0.583,0.204,2.97e-06,0.195,0.533,116.624,3.04445,2022.0,5.0,0.0,4.0,hip-hop,79,1
0.69,0.385,0.0817,0.0,0.236,0.19,129.958,3.76835,2018.0,0.0,1.0,4.0,hip-hop,68,1
0.722,0.411,0.387,0.0,0.0976,0.503,172.445,2.3671,2022.0,2.0,0.0,3.0,hip-hop,70,1
0.93,0.484,0.259,6.84e-05,0.0922,0.747,133.03,2.4060166666666665,2024.0,2.0,1.0,4.0,hip-hop,70,1
0.883,0.6,0.37,7.94e-06,0.0931,0.691,113.903,2.6071666666666666,2020.0,7.0,1.0,4.0,hip-hop,72,1
0.834,0.73,0.222,0.0,0.124,0.446,155.008,5.213666666666667,2018.0,8.0,1.0,4.0,hip-hop,81,1
0.573,0.668,0.0467,4.01e-05,0.109,0.145,87.973,3.332,2022.0,7.0,0.0,4.0,hip-hop,82,1
0.735,0.603,0.203,3.56e-05,0.0844,0.429,135.993,5.44895,2016.0,6.0,0.0,4.0,hip-hop,71,1
0.567,0.637,0.298,0.0346,0.235,0.882,171.264,2.196083333333333,2024.0,9.0,0.0,3.0,afrobeats,68,1
0.774,0.874,0.0488,0.34,0.413,0.927,118.079,2.9008833333333333,2024.0,5.0,0.0,4.0,afrobeats,75,1
0.749,0.792,0.0402,1.63e-05,0.0712,0.903,113.981,2.8772,2024.0,5.0,1.0,4.0,afrobeats,76,1
0.455,0.812,0.211,0.0,0.199,0.823,100.049,3.0708166666666665,2024.0,8.0,1.0,4.0,afrobeats,68,1
0.737,0.648,0.138,6.92e-06,0.105,0.746,93.2,4.322566666666667,2024.0,1.0,1.0,4.0,afrobeats,77,1
0.683,0.814,0.0466,0.00826,0.0858,0.758,93.482,2.613766666666667,2024.0,2.0,1.0,4.0,afrobeats,78,1
0.501,0.683,0.211,9.25e-05,0.0685,0.623,145.379,2.68965,2024.0,6.0,0.0,5.0,afrobeats,71,1
0.502,0.634,0.144,0.0341,0.188,0.645,101.837,3.6604666666666668,2024.0,8.0,0.0,3.0,afrobeats,72,1
0.694,0.651,0.0784,1.36e-05,0.0787,0.471,112.648,3.764683333333333,2024.0,6.0,1.0,3.0,latin,93,1
0.805,0.581,0.0601,0.0202,0.0933,0.528,99.973,2.96,2024.0,6.0,0.0,4.0,latin,86,1
0.833,0.563,0.204,1.27e-05,0.139,0.343,105.008,3.047616666666667,2024.0,4.0,0.0,4.0,latin,82,1
0.779,0.737,0.109,0.0,0.0974,0.445,101.923,2.8394333333333335,2024.0,11.0,1.0,4.0,latin,76,1
0.863,0.662,0.21,8.45e-06,0.334,0.307,95.999,4.139383333333333,2024.0,4.0,0.0,4.0,latin,72,1
0.69,0.482,0.2,0.0004,0.0728,0.356,100.029,2.484566666666667,2024.0,7.0,0.0,4.0,latin,88,1
0.924,0.668,0.0469,0.000594,0.0678,0.787,128.027,3.263733333333333,2024.0,11.0,1.0,4.0,latin,93,1
0.816,0.762,0.0565,0.000404,0.0845,0.782,90.025,3.645016666666667,2024.0,0.0,1.0,4.0,latin,72,1
0.848,0.718,0.0557,1.9e-05,0.116,0.564,105.002,2.7650166666666665,2024.0,9.0,0.0,4.0,latin,74,1
0.848,0.712,0.0981,0.0,0.106,0.692,91.98,4.96885,2024.0,1.0,0.0,4.0,latin,84,1
0.687,0.627,0.181,0.0,0.0893,0.47,155.865,3.4344333333333332,2024.0,7.0,1.0,4.0,latin,78,1
0.753,0.483,0.273,0.0,0.0681,0.826,171.831,2.9534833333333332,2024.0,3.0,0.0,4.0,latin,72,1
0.556,0.724,0.119,0.0,0.217,0.681,101.097,4.114816666666667,2024.0,0.0,1.0,3.0,latin,82,1
0.776,0.442,0.0575,1.31e-05,0.0723,0.838,100.021,2.2824,2024.0,6.0,0.0,4.0,latin,81,1
0.658,0.614,0.0324,2.18e-05,0.092,0.465,119.893,2.9722833333333334,2024.0,10.0,1.0,3.0,latin,79,1
0.56,0.681,0.244,0.0,0.106,0.388,155.079,3.722,2024.0,6.0,0.0,4.0,latin,89,1
0.707,0.719,0.0395,2e-06,0.371,0.701,104.033,2.7034166666666666,2024.0,4.0,0.0,4.0,latin,76,1
0.716,0.536,0.0328,0.0,0.208,0.359,97.541,4.01115,2023.0,2.0,0.0,3.0,latin,84,1
0.694,0.594,0.0366,0.0,0.131,0.672,125.01,5.126083333333334,2024.0,8.0,0.0,3.0,latin,75,1
0.841,0.752,0.105,0.00046,0.949,0.67,100.076,3.577383333333333,2024.0,2.0,1.0,4.0,latin,86,1
0.744,0.709,0.284,0.0,0.0847,0.712,194.055,2.1813333333333333,2024.0,6.0,0.0,4.0,latin,79,1
0.786,0.707,0.0635,0.0,0.121,0.691,82.045,3.7562166666666665,2024.0,7.0,0.0,4.0,latin,84,1
0.742,0.832,0.0325,0.0,0.296,0.716,98.582,3.2641,2024.0,8.0,1.0,4.0,latin,82,1
0.773,0.616,0.0416,4.24e-05,0.145,0.25,104.008,3.16845,2024.0,0.0,1.0,4.0,latin,72,1
0.724,0.689,0.0524,6.77e-06,0.0922,0.936,120.208,2.4356833333333334,2024.0,7.0,0.0,3.0,latin,89,1
0.748,0.74,0.0387,0.000109,0.087,0.618,117.955,3.3101166666666666,2024.0,7.0,0.0,4.0,latin,75,1
0.691,0.856,0.0536,5.09e-05,0.0876,0.713,136.0,2.625,2024.0,6.0,0.0,3.0,latin,75,1
0.373,0.464,0.256,0.0135,0.127,0.301,79.503,3.965133333333333,2024.0,4.0,0.0,3.0,latin,80,1
0.705,0.783,0.0403,0.0,0.0984,0.454,103.001,2.8737833333333334,2024.0,9.0,0.0,4.0,latin,86,1
0.706,0.631,0.0366,0.0,0.227,0.289,111.93,2.85715,2024.0,0.0,0.0,4.0,latin,80,1
0.55,0.445,0.0847,0.00318,0.507,0.512,156.023,2.7693166666666666,2024.0,7.0,1.0,4.0,latin,73,1
0.666,0.764,0.116,0.0,0.347,0.729,148.853,2.718583333333333,2024.0,4.0,0.0,4.0,latin,85,1
0.459,0.162,0.0425,0.0,0.137,0.483,184.784,2.56015,2024.0,0.0,1.0,3.0,latin,79,1
0.783,0.834,0.029,0.000212,0.0903,0.92,139.995,2.6785666666666668,2024.0,3.0,0.0,3.0,latin,81,1
0.75,0.682,0.0945,1.28e-06,0.112,0.618,100.036,2.7529666666666666,2024.0,10.0,1.0,4.0,latin,79,1
0.734,0.578,0.295,0.000242,0.113,0.88,199.997,2.3670333333333335,2024.0,1.0,1.0,4.0,latin,82,1
0.745,0.513,0.087,0.0,0.216,0.929,109.935,2.577,2024.0,1.0,1.0,3.0,latin,88,1
0.747,0.824,0.0348,0.0,0.282,0.793,124.997,2.8091166666666667,2024.0,7.0,0.0,3.0,latin,77,1
0.809,0.787,0.125,0.0011,0.0653,0.9,165.07,2.4692,2024.0,8.0,1.0,4.0,latin,68,1
0.529,0.356,0.0569,0.0,0.136,0.659,169.653,2.5087166666666665,2024.0,3.0,1.0,3.0,latin,85,1
0.763,0.806,0.0532,1.32e-05,0.0612,0.594,123.009,3.22535,2024.0,2.0,1.0,4.0,latin,73,1
0.816,0.872,0.0442,3.7e-06,0.254,0.94,128.924,2.62015,2024.0,11.0,0.0,4.0,latin,77,1
0.662,0.896,0.251,0.0,0.186,0.79,90.622,5.088,2006.0,5.0,0.0,4.0,latin,68,1
0.864,0.59,0.499,0.0,0.093,0.579,161.989,2.8093333333333335,2018.0,1.0,1.0,4.0,latin,69,1
0.72,0.63,0.0413,0.0,0.108,0.512,81.009,3.8382,2021.0,10.0,1.0,4.0,indian,70,1
0.603,0.573,0.0502,0.0,0.0971,0.236,82.941,3.81425,2021.0,1.0,1.0,4.0,indian,68,1
0.483,0.468,0.0341,0.0,0.152,0.319,135.875,4.13235,2020.0,8.0,1.0,4.0,indian,73,1
0.562,0.519,0.0326,0.000268,0.172,0.415,122.925,5.68425,2015.0,3.0,1.0,4.0,indian,70,1
0.534,0.481,0.0412,0.0,0.142,0.293,124.914,4.671366666666667,2019.0,0.0,0.0,4.0,indian,71,1
0.526,0.866,0.0568,7.78e-05,0.0945,0.248,140.266,4.22645,2007.0,0.0,1.0,4.0,rock,84,1
0.562,0.903,0.0296,0.0939,0.298,0.791,132.009,3.683333333333333,2009.0,8.0,0.0,4.0,rock,68,1
0.775,0.585,0.0271,0.619,0.077,0.518,109.942,5.626,2013.0,10.0,0.0,4.0,rock,74,1
0.606,0.957,0.0814,0.000295,0.14,0.603,105.105,3.5633333333333335,2022.0,2.0,1.0,4.0,rock,72,1
0.438,0.94,0.0452,0.0777,0.3,0.421,100.99,4.35,2007.0,2.0,1.0,3.0,rock,73,1
0.801,0.795,0.0504,0.000113,0.0717,0.754,79.028,2.7208833333333335,2017.0,1.0,0.0,4.0,rock,81,1
0.578,0.509,0.0279,0.734,0.344,0.586,119.945,1.23965,2024.0,2.0,1.0,4.0,rock,80,1
0.741,0.62,0.0412,0.000809,0.0398,0.934,117.038,4.1904,2024.0,10.0,1.0,4.0,rock,79,1
0.633,0.643,0.0252,0.00831,0.78,0.472,103.842,2.1730833333333335,2023.0,0.0,1.0,4.0,rock,78,1
0.565,0.593,0.0883,0.0,0.215,0.429,120.509,2.6329,2024.0,8.0,1.0,4.0,rock,78,1
0.593,0.749,0.0475,0.106,0.314,0.649,164.959,5.150883333333334,2020.0,5.0,1.0,4.0,rock,77,1
0.815,0.518,0.0897,0.0,0.104,0.877,151.891,2.961116666666667,2018.0,7.0,0.0,4.0,rock,77,1
0.611,0.846,0.0436,0.0,0.0784,0.751,103.912,2.715333333333333,1984.0,11.0,1.0,4.0,rock,77,1
0.598,0.924,0.0623,0.799,0.17,0.611,168.017,2.70565,2022.0,6.0,0.0,4.0,rock,76,1
0.654,0.828,0.0281,0.000144,0.122,0.79,112.056,3.0648833333333334,2007.0,1.0,0.0,4.0,rock,76,1
0.621,0.901,0.0302,0.0,0.0875,0.744,113.967,5.012883333333333,1998.0,2.0,1.0,4.0,rock,74,1
0.898,0.509,0.062,0.0,0.0876,0.727,119.869,3.0251166666666665,2022.0,5.0,1.0,4.0,rock,74,1
0.438,0.94,0.0452,0.0777,0.3,0.421,100.99,4.35,2007.0,2.0,1.0,3.0,rock,73,1
0.636,0.572,0.0913,0.0,0.0878,0.66,131.272,3.2021333333333333,2023.0,9.0,1.0,4.0,rock,73,1
0.66,0.603,0.025,0.0144,0.0751,0.527,102.99,3.5681166666666666,2024.0,3.0,0.0,4.0,rock,73,1
0.502,0.798,0.0414,1.11e-05,0.0979,0.307,126.976,3.91555,2023.0,1.0,1.0,4.0,rock,72,1
0.633,0.684,0.591,8.95e-05,0.112,0.725,209.688,3.55955,2019.0,10.0,0.0,4.0,rock,71,1
0.665,0.351,0.0276,0.819,0.109,0.451,87.057,2.102,2019.0,2.0,1.0,4.0,rock,71,1
0.539,0.521,0.0299,0.0,0.367,0.679,106.035,3.0573333333333332,2001.0,9.0,1.0,4.0,rock,69,1
0.823,0.544,0.0358,0.165,0.108,0.826,121.968,2.71105,2019.0,5.0,1.0,4.0,rock,69,1
0.615,0.658,0.0343,0.000911,0.205,0.293,150.093,3.784666666666667,2012.0,5.0,1.0,4.0,rock,68,1
0.781,0.501,0.0333,3.78e-06,0.0908,0.961,134.014,2.963633333333333,2024.0,3.0,1.0,4.0,rock,68,1
0.668,0.501,0.0629,0.0,0.194,0.858,87.086,3.5813333333333333,1978.0,4.0,1.0,4.0,country,73,1
0.606,0.361,0.0346,3.39e-05,0.38,0.621,121.059,2.8911166666666666,1982.0,9.0,1.0,4.0,country,70,1
0.363,0.361,0.0499,0.00119,0.154,0.612,187.711,2.5477833333333333,1978.0,9.0,1.0,3.0,country,68,1
0.434,0.586,0.138,0.0144,0.146,0.239,78.259,3.99355,2022.0,9.0,1.0,4.0,r&b,80,1
0.545,0.545,0.107,5.48e-05,0.417,0.549,159.94,3.075266666666667,2016.0,9.0,1.0,3.0,r&b,87,1
0.524,0.364,0.0367,0.0,0.1,0.436,75.24,3.4971833333333335,2017.0,7.0,1.0,4.0,r&b,84,1
0.662,0.507,0.118,0.0,0.0465,0.676,86.412,3.724,2004.0,5.0,1.0,4.0,r&b,79,1
0.684,0.607,0.1,0.000307,0.191,0.498,81.001,3.2562166666666665,2010.0,11.0,0.0,4.0,r&b,85,1
0.559,0.551,0.132,0.0,0.11,0.392,143.008,3.3633333333333333,2022.0,5.0,1.0,4.0,r&b,86,1
0.609,0.444,0.106,6.86e-06,0.104,0.166,118.402,3.8117833333333335,2003.0,7.0,1.0,3.0,r&b,81,1
0.689,0.394,0.065,0.000905,0.0859,0.382,117.489,3.5498666666666665,2016.0,2.0,0.0,3.0,r&b,78,1
0.911,0.551,0.045,4.35e-05,0.0863,0.969,92.887,4.431116666666667,2001.0,8.0,0.0,4.0,r&b,78,1
0.662,0.693,0.0698,0.0,0.145,0.655,86.009,4.202,2007.0,3.0,1.0,4.0,r&b,74,1
0.692,0.684,0.155,0.0,0.156,0.406,112.912,3.854216666666667,2017.0,6.0,1.0,4.0,r&b,80,1
0.372,0.239,0.0296,0.000175,0.168,0.127,113.451,1.71355,2010.0,6.0,0.0,4.0,r&b,79,1
0.81,0.307,0.12,0.00298,0.0779,0.697,92.995,1.37515,2023.0,9.0,1.0,4.0,r&b,80,1
0.45,0.352,0.267,3.8e-06,0.249,0.408,102.679,4.21245,2019.0,1.0,0.0,4.0,r&b,75,1
0.665,0.695,0.0532,0.0,0.106,0.707,90.119,3.7897833333333333,2002.0,0.0,1.0,4.0,r&b,72,1
0.652,0.609,0.037,0.00101,0.233,0.482,95.986,3.5033333333333334,2001.0,11.0,0.0,3.0,r&b,76,1
0.358,0.284,0.0285,0.0,0.183,0.276,99.796,3.0142166666666665,2022.0,7.0,1.0,3.0,r&b,84,1
0.583,0.344,0.0559,0.0,0.143,0.581,65.203,1.8354833333333334,2020.0,2.0,1.0,3.0,r&b,78,1
0.452,0.574,0.311,0.0,0.189,0.578,92.795,3.453116666666667,2006.0,6.0,1.0,4.0,r&b,78,1
0.704,0.707,0.0391,0.00106,0.318,0.761,93.145,4.913116666666666,1998.0,1.0,0.0,4.0,r&b,73,1
0.536,0.612,0.272,0.0,0.209,0.57,86.768,3.8173333333333335,2022.0,4.0,1.0,4.0,r&b,71,1
0.644,0.735,0.0391,0.144,0.161,0.418,88.98,2.5657833333333335,2022.0,8.0,1.0,4.0,r&b,86,1
0.646,0.503,0.0312,0.000279,0.652,0.789,137.007,1.60615,2023.0,2.0,1.0,4.0,r&b,77,1
0.641,0.552,0.0283,4.63e-06,0.148,0.152,90.098,4.242066666666667,2007.0,1.0,0.0,4.0,r&b,76,1
0.59,0.698,0.0286,0.0,0.107,0.352,95.975,3.7348833333333333,2010.0,11.0,1.0,4.0,r&b,76,1
0.741,0.61,0.0511,0.0,0.534,0.72,125.99,4.616,2017.0,6.0,0.0,4.0,r&b,76,1
0.838,0.705,0.29,0.0,0.336,0.837,96.644,4.084883333333333,2001.0,5.0,0.0,4.0,r&b,72,1
0.617,0.378,0.0315,9.16e-05,0.11,0.22,141.967,3.60105,2022.0,9.0,1.0,4.0,r&b,76,1
0.716,0.43,0.112,0.0,0.146,0.472,129.93,2.85,2024.0,9.0,0.0,4.0,r&b,74,1
0.657,0.629,0.0782,0.0,0.254,0.726,93.985,4.448216666666666,2001.0,6.0,1.0,4.0,r&b,69,1
0.347,0.493,0.29,0.00366,0.127,0.308,82.887,6.379333333333333,2013.0,8.0,0.0,4.0,r&b,75,1
0.795,0.594,0.0748,0.0,0.162,0.409,135.002,4.584666666666666,2017.0,0.0,1.0,4.0,r&b,77,1
0.602,0.5,0.298,5.69e-05,0.295,0.395,132.798,3.7271666666666667,2020.0,8.0,1.0,4.0,r&b,75,1
0.707,0.618,0.19,0.0,0.293,0.517,133.876,3.8583,2021.0,1.0,0.0,4.0,r&b,72,1
0.796,0.477,0.108,0.0,0.12,0.685,119.928,3.86555,2004.0,1.0,1.0,4.0,r&b,70,1
0.673,0.681,0.118,0.0,0.235,0.707,171.864,3.8666666666666667,2008.0,1.0,1.0,4.0,r&b,77,1
0.686,0.588,0.0554,0.0,0.0954,0.617,94.519,4.152,2004.0,7.0,0.0,4.0,r&b,75,1
0.856,0.5,0.18,0.0,0.104,0.886,135.03,2.965,2023.0,11.0,1.0,4.0,r&b,75,1
0.61,0.725,0.15,0.0,0.154,0.291,146.163,3.3631333333333333,2019.0,8.0,1.0,4.0,r&b,73,1
0.816,0.5,0.03,1.53e-06,0.0733,0.649,124.037,4.1306666666666665,2001.0,1.0,1.0,4.0,r&b,69,1
0.412,0.876,0.472,0.0,0.297,0.706,130.21,4.552216666666666,2007.0,5.0,0.0,5.0,r&b,73,1
0.81,0.538,0.0357,0.0,0.0951,0.832,109.97,4.447333333333333,2007.0,0.0,0.0,4.0,r&b,74,1
0.764,0.394,0.152,9.37e-05,0.117,0.465,92.009,2.64035,2018.0,8.0,1.0,4.0,r&b,75,1
0.727,0.552,0.14,0.00016,0.198,0.607,168.19,4.819333333333334,2002.0,2.0,0.0,4.0,r&b,77,1
0.573,0.712,0.0732,0.0,0.167,0.346,140.012,4.328666666666667,2008.0,0.0,1.0,4.0,r&b,74,1
0.625,0.576,0.175,4.07e-05,0.187,0.235,179.063,3.219116666666667,2022.0,11.0,0.0,4.0,r&b,68,1
0.4,0.366,0.0597,0.0,0.126,0.161,73.313,4.53645,2017.0,8.0,0.0,3.0,r&b,73,1
0.549,0.242,0.038,8.1e-05,0.127,0.286,144.211,3.0050666666666666,2020.0,5.0,1.0,4.0,r&b,71,1
0.62,0.721,0.0887,0.0075,0.563,0.77,169.904,2.5060166666666666,2017.0,4.0,0.0,4.0,r&b,77,1
0.845,0.467,0.138,0.0,0.0694,0.702,138.007,3.52,2004.0,1.0,1.0,4.0,r&b,68,1
0.617,0.635,0.0317,1.44e-05,0.164,0.446,103.019,4.1193333333333335,2017.0,11.0,0.0,4.0,electronic,86,1
0.671,0.939,0.161,0.0,0.298,0.53,129.024,4.205116666666667,2011.0,8.0,1.0,4.0,electronic,84,1
0.475,0.715,0.058,2.67e-05,0.135,0.159,199.892,3.43245,2016.0,8.0,1.0,4.0,electronic,83,1
0.646,0.823,0.0394,0.0,0.322,0.418,128.035,3.7877833333333335,2014.0,2.0,0.0,4.0,electronic,82,1
0.527,0.835,0.0433,0.0,0.249,0.654,125.983,2.9443,2014.0,6.0,1.0,4.0,electronic,82,1
0.88,0.751,0.0874,6.43e-05,0.106,0.884,117.948,2.6267666666666667,2019.0,7.0,0.0,4.0,electronic,80,1
0.782,0.685,0.0309,1.18e-05,0.16,0.603,118.02,3.0094333333333334,2015.0,4.0,1.0,4.0,electronic,80,1
0.748,0.524,0.0338,0.0,0.111,0.661,95.01,4.082666666666666,2016.0,8.0,1.0,4.0,electronic,84,1
0.468,0.627,0.0476,7.97e-06,0.11,0.159,179.642,3.5351166666666667,2018.0,6.0,1.0,4.0,electronic,80,1
0.596,0.856,0.0346,0.0178,0.141,0.743,127.949,3.7088833333333335,2014.0,4.0,0.0,4.0,electronic,81,1
0.694,0.77,0.149,1.1e-05,0.118,0.163,125.905,3.076,2018.0,6.0,1.0,4.0,electronic,80,1
0.581,0.963,0.0981,0.0,0.139,0.788,129.992,3.4026666666666667,2022.0,11.0,1.0,4.0,electronic,82,1
0.604,0.787,0.103,0.15,0.127,0.301,126.062,4.084,2012.0,0.0,0.0,4.0,electronic,80,1
0.664,0.714,0.111,8.42e-06,0.0843,0.71,101.969,3.2988833333333334,2016.0,7.0,0.0,4.0,electronic,79,1
0.636,0.815,0.0581,0.0,0.163,0.636,123.063,3.650716666666667,2015.0,5.0,0.0,4.0,electronic,78,1
0.579,0.736,0.0527,0.0,0.198,0.613,127.999,3.84355,2015.0,6.0,0.0,4.0,electronic,78,1
0.73,0.777,0.0496,0.000486,0.0691,0.575,130.003,4.7477833333333335,2011.0,3.0,0.0,4.0,electronic,78,1
0.533,0.869,0.173,0.00538,0.136,0.425,159.805,3.4728833333333333,2016.0,11.0,1.0,4.0,electronic,80,1
0.414,0.857,0.0808,0.00574,0.343,0.348,128.024,3.5493333333333332,2014.0,0.0,0.0,4.0,electronic,79,1
0.608,0.86,0.0554,0.0,0.262,0.437,127.075,3.88245,2012.0,5.0,0.0,4.0,electronic,77,1
0.794,0.811,0.038,1.07e-06,0.101,0.862,116.047,4.140216666666666,2013.0,6.0,0.0,4.0,electronic,77,1
0.646,0.741,0.034,0.0,0.312,0.571,123.077,3.3833333333333333,2017.0,5.0,0.0,4.0,electronic,77,1
0.501,0.519,0.0409,0.0,0.454,0.168,133.99,3.2617833333333333,2016.0,4.0,0.0,4.0,electronic,77,1
0.793,0.717,0.0393,3.6e-05,0.226,0.466,121.985,3.259116666666667,2016.0,0.0,0.0,4.0,electronic,76,1
0.772,0.685,0.0696,8.96e-05,0.131,0.501,130.039,4.723333333333334,2013.0,5.0,1.0,4.0,electronic,76,1
0.631,0.927,0.0332,0.119,0.148,0.465,123.962,3.7026666666666666,2016.0,9.0,0.0,4.0,electronic,77,1
0.79,0.593,0.0776,0.00202,0.065,0.72,119.958,3.43445,2010.0,1.0,0.0,4.0,electronic,75,1
0.735,0.766,0.0383,0.00141,0.108,0.6,127.975,3.5871166666666667,2011.0,1.0,1.0,4.0,electronic,75,1
0.829,0.51,0.0369,0.00143,0.0829,0.45,119.994,3.4688833333333333,2014.0,5.0,0.0,4.0,electronic,75,1
0.616,0.869,0.0327,0.0,0.064,0.473,127.966,3.9093333333333335,2010.0,0.0,1.0,4.0,electronic,76,1
0.544,0.915,0.0841,0.000914,0.115,0.51,126.094,3.0713333333333335,2014.0,8.0,1.0,4.0,electronic,76,1
0.72,0.741,0.0287,1.41e-05,0.289,0.357,119.896,3.300883333333333,2014.0,10.0,0.0,4.0,electronic,75,1
0.613,0.697,0.133,0.0,0.332,0.476,122.746,5.339283333333333,2001.0,2.0,1.0,4.0,electronic,74,1
0.704,0.634,0.0428,3.17e-05,0.0952,0.411,113.927,4.527333333333333,2016.0,11.0,0.0,4.0,electronic,74,1
0.73,0.861,0.0451,0.0,0.213,0.704,117.965,3.276883333333333,2018.0,1.0,1.0,4.0,electronic,74,1
0.621,0.989,0.0434,0.357,0.184,0.0348,126.002,2.634916666666667,2021.0,10.0,0.0,4.0,electronic,74,1
0.506,0.805,0.0469,0.00193,0.0856,0.383,126.008,3.7845666666666666,2015.0,1.0,1.0,4.0,electronic,74,1
0.583,0.695,0.0423,0.0,0.0527,0.224,104.879,3.6762166666666665,2016.0,9.0,1.0,4.0,electronic,73,1
0.498,0.862,0.0588,0.00918,0.352,0.469,128.036,3.2049,2008.0,7.0,0.0,4.0,electronic,73,1
0.56,0.857,0.0384,0.0,0.381,0.432,119.975,3.5893333333333333,2015.0,4.0,0.0,4.0,electronic,73,1
0.509,0.781,0.072,0.0,0.0749,0.176,128.0,4.523783333333333,2012.0,8.0,1.0,4.0,electronic,73,1
0.596,0.73,0.151,0.0,0.325,0.525,85.979,3.2093333333333334,2014.0,9.0,1.0,4.0,electronic,73,1
0.78,0.568,0.031,0.000168,0.0698,0.459,117.973,3.10245,2018.0,2.0,0.0,4.0,electronic,73,1
0.778,0.463,0.0389,0.00289,0.0731,0.496,121.999,3.247333333333333,2016.0,11.0,1.0,4.0,electronic,73,1
0.674,0.774,0.0892,0.00188,0.393,0.33,112.05,2.94245,2019.0,11.0,0.0,4.0,electronic,73,1
0.572,0.81,0.0558,6.53e-06,0.13,0.11,126.052,3.5818666666666665,2013.0,1.0,0.0,4.0,electronic,72,1
0.751,0.781,0.0862,0.0,0.036,0.814,119.977,3.3768833333333332,2010.0,4.0,1.0,4.0,electronic,72,1
0.799,0.586,0.0377,2.03e-06,0.193,0.549,120.97,3.7972166666666665,2014.0,11.0,1.0,4.0,electronic,72,1
0.789,0.72,0.218,0.0,0.129,0.664,122.031,2.7799,2019.0,8.0,0.0,4.0,electronic,72,1
